start,end,today,diviceid,titre_entretien,admin1_enquete,admin2_enquete,admin3_enquete,localite_enquete_realise,admin1_localite,admin2_localite,admin3_localite,nom_localite_renseigne,autre,source_info,statut_deplacement_informateur,source_info_localite,source_info_localite_autre,moyen_communication_contact,moyen_communication_contact_autre,info_dernier_mois,Maintenant_nous_allo_personnes_deplac_es,large_deplacement_population,date_deplacement,raison_deplacement,raison_deplacement_autre,idp_site,idp_famille_accueil,proportion_deplaces,date_dernier_idp,provenance_dernier_idp,provenance_dernier_idp_prefecture,provenance_dernier_idp_sous_prefecture,raison_presence,raison_presence_autre,condition_retour,condition_retour_autre,Maintenant_nous_allo_personnes_retourn_es,retourne_dernier_mois,date_retour,provenance_dernier_retourne,provenance_dernier_retourne_prefecture,provenance_dernier_retourne_sous_prefecture,Maintenant_nous_allo_ns_sur_les_rapatri_s,presence_rapatries,date_retour_rapatries,provenance_rapatries,provenance_rapatries_pays,provenance_dernier_rapaties_autre,raison_rapatriement,raison_rapatriement_autre,Maintenant_nous_allo_s_curit_alimentaire,acces_nourriture,raison_inaccessible,raison_inacessible_autre,strategie_adaptation,strategie_adaptation/aliment_moins_chers,strategie_adaptation/diminution_quantites,strategie_adaptation/emprunter_argent_nourriture,strategie_adaptation/restrictions_adultes,strategie_adaptation/diminution_nb_repas,strategie_adaptation/privation,strategie_adaptation/rien,strategie_adaptation/autre,strategie_adaptation/nsp,strategie_adaptation_autre,strategie_survie,strategie_survie/strategie_survie_1,strategie_survie/strategie_survie_2,strategie_survie/strategie_survie_3,strategie_survie/strategie_survie_4,strategie_survie/strategie_survie_6,strategie_survie/strategie_survie_7,strategie_survie/strategie_survie_8,strategie_survie/strategie_survie_9,strategie_survie/strategie_survie_10,strategie_survie/strategie_survie_11,strategie_survie/strategie_survie_autre,strategie_survie/strategie_survie_nsp_nspr,strategie_survie_autre,marche_fonctionnel,marche_fonctionnel_acces,marche_fonctionnel_prix,assistance_alimentaire,Maintenant_nous_allo_ion_sur_la_nutrition,malnutri_moins_cinq_ans,malnutri_plus_cinq_ans,acces_centre_prise_en_charge_malnutri,programme_alimentaire_article_nutritionnel,Maintenant_nous_allo_s_moyens_d_existence,depense_alimentation,source_revenu,source_revenu_autre,revenu_moyen,acces_terre,barriere_agriculture,barriere_agriculture_autre,possession_betail,type_betail,epidemie_betail,assistance_agricole,Maintenant_nous_all_uestions_sur_la_sant,pb_sante_moins_cinq_ans,pb_sante_moins_cinq_ans_autre,pb_sante_plus_cinq_ans,pb_sante_plus_cinq_ans_autre,cause_deces,cause_deces_autre,comparaison_deces,lieu_accouchement,lieu_accouchement_autre,raison_accouchement_maison,service_sante_distance_marche,lieu_soin_choisi,lieu_soin_choisi_autre,service_sante_duree_marche,service_sante_acces,service_sante_barriere,service_sante_barriere_autre,assistance_service_sante,Mainteneant_nous_all_ns_sur_la_protection,incident_mort,incident_pillage,sentiment_securite,risque_protection_fille,risque_protection_fille_autre,risque_protection_garcon,risque_protection_garcon_autre,risque_protection_femme,risque_protection_femme_autre,risque_protection_homme,risque_protection_homme_autre,mineurs_separes,mineurs_separes_raison,mineurs_separes_raison_autre,relation_idp_hote,assistance_protection,assistance_protection_autre,programme_protection_assistance,Maintenant_nous_allo_les_NFI_et_les_abris,type_abris_hote,type_abris_hote_autre,type_abris_refugie_idp,type_abris_refugie_idp_autre,type_abris_retourne_rapatrie,type_abris_retourne_rapatrie_autre,materiaux_dispo,paille,tole,bache,corde,bois,brique_cuite,brique_non_cuite,fer,ciment,nfi,couverture,seau,bidon,kit_cuisine,moustiquaire,couchage,bache_001,habit,savon,programme_assistance_abris_nfi,Maintenant_nous_allo_ns_relatives_l_eau,source_eau_boire,source_eau_boire_autre,source_eau_usage,source_eau_usage_autre,source_eau_temp,source_eau_saison_seche,acces_eau,acces_eau_barriere,acces_eau_barriere_autre,Maintenant_nous_allo_au_lavage_des_mains,infra_sanitaire_utilise,infra_sanitaire_utilise_autre,dispositif_lavage_main,programme_assistance_eha,Maintenant_nous_allo_tions_sur_l_ducation,service_education_fonctionnel,service_education_indispo,service_education_indispo_autre,participation_fille,participation_garcon,participation_fille_ado,participation_garcon_ado,acces_education_barriere,acces_education_barriere_autre,programme_assistance_education,Maintenant_nous_allo_ismes_de_redevabilit,source_info_confiance,source_info_confiance_autre,radio_fonctionnelle,reseau_tel_fonctionnel,besoins_prioritaires,priorite_un,priorite_deux,priorite_trois,Maintenant_nous_allo_n_de_notre_entretien,ki_zone,ki_zone_contact,participation_focus_group,final_enquete,gpslocation,_gpslocation_latitude,_gpslocation_longitude,_gpslocation_altitude,_gpslocation_precision,_id,_uuid,_submission_time,_validation_status,_index
2019-11-25T13:40:06.141+01,2019-11-25T19:04:49.861+01,11/25/2019,3.56676E+14,,vakaga,birao,ridina,Birao,vakaga,birao,ridina,madja,,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,3_dernier_mois,conflits_communautaire,,non,oui,minorite,3_dernier_mois,oui,vakaga,birao,conflits_communautaire,,securite,,,non,,,,,,non,,,,,,,,non,destruction_combat,,diminution_quantites restrictions_adultes diminution_nb_repas,0,1,0,1,1,0,0,0,0,,strategie_survie_10 strategie_survie_11,0,0,0,0,0,0,0,0,1,1,0,0,,non,,,non,,oui,oui,non,non,,majorite,peche_chasse,,inf_dix,non,insecurite,,oui,petit,oui,non,,palu,,diarrhee,,maladie,,non,maison,,acces_physique,oui,hopital,,sup_demie_journee,insuffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,vol_betail,,non,,,bonne,autorite_locale,,non,,aucun,,aucun,,aucun,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_non_protege,,puit_non_protege,,sup_trente_min,non,pas_suffisant,attente_nb_insuffisant,,,defecation_air_libre,,non,non,,non,existence_infra_scolaire,,aucun,aucun,aucun,aucun,enregistrement_impossible,,non,,chef_communaute,,non,non,,sante,protection,secal,,non,,oui,,,,,,,75689291,e5a0033e-0daf-41fd-9460-5e850b594a23,2019-11-25T18:08:20,,249
2019-11-25T14:55:12.746+01,2019-11-25T19:13:57.010+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,boromata,,evaluation_presentielle,hote,habite_localite,,,,oui,,oui,dernier_mois,conflits_armes,,non,oui,majorite,dernier_mois,oui,vakaga,birao,conflits_communautaire,,securite,,,non,,,,,,non,,,,,,,,non,destruction_inondation,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,oui,non,oui,non,,oui,non,non,non,,majorite,jtt,,dix_trente,oui,,,oui,petit,oui,non,,toux,,palu,,maladie,,non,centre_sante,,,oui,centre_sante,,inf_demie_journee,insuffisant,existence_infra,,non,,non,non,non,violence_voisins,,violence_voisins,,violence_voisins,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,forage,,sup_trente_min,oui,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,existence_enseignant,,moins_moitie,moins_moitie,presque_aucun,presque_aucun,finances,,non,,chef_communaute,,non,oui,,education,sante,secal,,oui,Nama ahmat,oui,,,,,,,75691175,54cc2dcc-8f17-469a-b1ce-984f3cb5517c,2019-11-25T18:30:43,,250
2019-11-25T08:32:42.676+01,2019-11-25T19:09:22.304+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,koumbal,,evaluation_presentielle,hote,habite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,haute_kotto,bria,,non,,,,,autre,Pas de retourne,,non,destruction_inondation,,diminution_quantites,0,1,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,non,,,non,,oui,oui,oui,oui,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,toux,,diarrhee,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_trente_min,insuffisant,autre,Manque des medicaments,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,riviere,,riviere,,sup_trente_min,oui,pas_suffisant,qualite_eau,,,latrine_non_acceptable,,non,non,,non,autre,L'école n'est pas encore ouvert,presque_aucun,presque_aucun,moins_moitie,presque_aucun,autre,Pas des infrastructures scolaires,non,,chef_communaute,,non,non,,eha,education,secal,,oui,Alyass Moussa,oui,,,,,,,75691200,2dc32b07-5536-4091-bd1e-daaec99cba3f,2019-11-25T18:31:02,,251
2019-11-25T09:03:49.961+01,2019-11-25T19:11:06.241+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,sergobo,,evaluation_presentielle,hote,habite_localite,,,,oui,,oui,dernier_mois,conflits_communautaire,,non,oui,inf_moitie,dernier_mois,oui,vakaga,birao,conflits_communautaire,,securite,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,autre,Pas des rapatriés,,non,destruction_inondation,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,non,,,non,,oui,oui,oui,non,,majorite,peche_chasse,,inf_dix,oui,,,oui,petit,oui,non,,palu,,infection_respi,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_trente_min,insuffisant,autre,Pas d'infrastructure sanitaire,non,,non,non,non,incident_transhumance,,incident_transhumance,,incident_transhumance,,incident_transhumance,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,forage,,inf_trente_min,non,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,oui,,,plus_moitie,plus_moitie,plus_moitie,plus_moitie,finances,,non,,chef_communaute,,non,non,,subsistance,eha,secal,,oui,Assane Radjab,oui,,,,,,,75691205,aeb6355b-b6b7-4e39-959b-25bd9180cb99,2019-11-25T18:31:06,,252
2019-11-25T10:14:24.123+01,2019-11-25T19:11:25.961+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,tala,,evaluation_presentielle,hote,habite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,destruction_inondation,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,non,,,non,,oui,non,non,non,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,toux,,palu,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,maison_dur,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_non_protege,,puit_non_protege,,inf_quinze_min,non,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,existence_enseignant,,presque_aucun,moins_moitie,moins_moitie,presque_aucun,autre,Manque des enseignants,non,,chef_communaute,,non,non,,education,sante,secal,,oui,Ahamadou François,oui,,,,,,,75691210,d85ce1fd-dc12-4538-bb49-fbdcf624d8b8,2019-11-25T18:31:09,,253
2019-11-25T11:14:23.475+01,2019-11-25T19:12:23.005+01,11/25/2019,3.56676E+14,,vakaga,birao,ridina,Birao,vakaga,birao,ridina,delembe,,evaluation_presentielle,hote,habite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,destruction_combat,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,non,,,non,,non,oui,non,non,,majorite,peche_chasse,,inf_dix,oui,,,oui,grand,oui,non,,toux,,infection_respi,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_heure,pas_suffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_non_protege,,puit_non_protege,,inf_quinze_min,oui,pas_suffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,existence_enseignant,,presque_aucun,presque_aucun,moins_moitie,moins_moitie,finances,,non,,chef_communaute,,non,non,,eha,secal,sante,,non,,non,,,,,,,75691216,8871013f-4b72-4424-bbde-ce414b395482,2019-11-25T18:31:13,,254
2019-11-25T13:40:24.649+01,2019-11-25T19:12:50.426+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,manou,,evaluation_presentielle,hote,habite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,destruction_inondation,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,non,,,non,,oui,non,non,non,,majorite,peche_chasse,,dix_trente,non,inondation,,oui,petit,oui,non,,toux,,diarrhee,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_trente_min,insuffisant,existence_infra,,oui,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,forage,,inf_trente_min,non,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,oui,,,plus_moitie,moins_moitie,moins_moitie,moins_moitie,autre,L'école n'est pas encore ouvert,non,,chef_religieux,,non,non,,sante,education,eha,,oui,Nasser kader,oui,,,,,,,75691221,e705e0ca-263f-49e2-917f-d7451d35d87e,2019-11-25T18:31:17,,255
2019-11-25T14:36:22.179+01,2019-11-25T19:13:22.429+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,autre,Vodomsssa,evaluation_presentielle,hote,habite_localite,,,,oui,,oui,dernier_mois,conflits_communautaire,,oui,oui,inf_moitie,3_dernier_mois,oui,vakaga,birao,conflits_communautaire,,famille,,,non,,,,,,non,,,,,,,,non,destruction_inondation,,diminution_quantites,0,1,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,oui,non,oui,non,,oui,non,oui,non,,majorite,jtt_agricole,,dix_trente,oui,,,oui,petit,oui,non,,toux,,palu,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_trente_min,insuffisant,medicament_indispo,,non,,non,non,non,incident_transhumance,,incident_transhumance,,incident_transhumance,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,puit_protege,,inf_quinze_min,oui,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,oui,,non,existence_infra_scolaire,,presque_aucun,moins_moitie,moins_moitie,moins_moitie,finances,,non,,chef_communaute,,non,non,,education,sante,secal,,oui,Ibrahim Abdoulaye,oui,,,,,,,75691229,f71c3125-0bdb-4ff8-aca7-62ccd3fa2e5a,2019-11-25T18:31:21,,256
2019-11-25T08:43:38.875+01,2019-11-25T19:31:26.694+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,autre,Ouandja Zakaria,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,3_dernier_mois,catastrophes_naturelles,,oui,oui,minorite,3_dernier_mois,oui,vakaga,birao,eleveurs_transhumants,,famille,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,famille,,,non,destruction_combat,,diminution_quantites,0,1,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,oui,non,oui,non,,oui,oui,oui,oui,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,fievre,,palu,,nsp,,non,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,leaders_religieux,,non,,habitat_long_terme,,nsp,,nsp,,,non,non,non,non,non,non,non,non,non,,non,non,oui,non,oui,non,non,non,non,non,,riviere,,riviere,,sup_trente_min,oui,insuffisant,distance,,,defecation_air_libre,,non,non,,non,existence_enseignant,,aucun,aucun,aucun,aucun,enfant_marie,,non,,chef_communaute,,non,non,,education,secal,eha,,oui,Abdel madite achmane,oui,,,,,,,75691658,bb849359-53ff-4e47-a9f7-f10f1c792b05,2019-11-25T18:34:07,,257
2019-11-25T09:38:55.149+01,2019-11-25T19:31:41.016+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,autre,Tahala,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,dernier_mois,eleveurs_transhumants,,oui,oui,minorite,dernier_mois,oui,vakaga,birao,eleveurs_transhumants,,famille,,,oui,dernier_mois,non,,,,non,,,,,nsp,,,oui,,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_2,0,1,0,0,0,0,0,0,0,0,0,0,,non,,,non,,oui,oui,oui,non,,nsp,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,diarrhee,,palu,,nsp,,non,poste_sante,,,oui,poste_sante,,inf_heure,pas_suffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,urgence,,nsp,,nsp,,,non,non,non,non,non,non,non,non,non,,non,oui,oui,oui,oui,oui,non,oui,oui,non,,forage,,forage,,inf_trente_min,oui,insuffisant,distance,,,defecation_air_libre,,non,non,,non,existence_enseignant,,aucun,aucun,aucun,aucun,resultat_trop_faible,,non,,chef_communaute,,non,non,,eha,sante,education,,oui,Abib mahamat mauris,oui,,,,,,,75691668,7f08f7fb-61b7-4ee7-b46e-994da26519e2,2019-11-25T18:34:10,,258
2019-11-25T11:17:07.389+01,2019-11-25T19:32:03.567+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,tiroungoulou,,evaluation_ki,idp,rencontre_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,famille,,,non,destruction_combat,,diminution_quantites,0,1,0,0,0,0,0,0,0,,strategie_survie_2,0,1,0,0,0,0,0,0,0,0,0,0,,oui,oui,oui,non,,oui,oui,oui,oui,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,fievre,,palu,,nsp,,non,centre_sante,,,oui,centre_sante,,inf_heure,insuffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,oui,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,non,non,non,non,non,,non,oui,oui,oui,oui,oui,non,oui,non,non,,puit_protege,,puit_protege,,inf_trente_min,oui,insuffisant,distance,,,defecation_air_libre,,non,non,,non,manque_enseignant,,aucun,aucun,aucun,aucun,mouvement_recent,,non,,chef_communaute,,non,oui,,eha,education,sante,,oui,Rodda mahamat 75 69 01 48,oui,,,,,,,75691674,1c5fd34f-ad3d-47a5-883b-17aa2db931a6,2019-11-25T18:34:14,,259
2019-11-25T13:59:57.848+01,2019-11-25T19:32:21.713+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,tiringoulou,,evaluation_ki,idp,rencontre_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,nsp,,,non,destruction_combat,,diminution_quantites,0,1,0,0,0,0,0,0,0,,strategie_survie_1 strategie_survie_2,1,1,0,0,0,0,0,0,0,0,0,0,,oui,oui,oui,non,,oui,oui,oui,oui,,minorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,diarrhee,,palu,,nsp,,non,centre_sante,,,oui,centre_sante,,inf_heure,pas_suffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,oui,,habitat_long_terme,,nsp,,nsp,,,oui,non,non,non,non,non,oui,non,non,,oui,oui,oui,oui,oui,oui,non,oui,non,non,,forage,,forage,,inf_trente_min,oui,insuffisant,distance,,,defecation_air_libre,,oui,non,,oui,,,aucun,aucun,aucun,aucun,enfant_occupe,,non,,chef_communaute,,non,oui,,sante,eha,education,,oui,Teiba almahadi,oui,,,,,,,75691686,dedcfdbb-d985-468a-8285-7d69f24626c0,2019-11-25T18:34:18,,260
2019-11-25T14:18:24.469+01,2019-11-25T19:32:40.061+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ridina,autre,Tiringoulou,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,dernier_mois,eleveurs_transhumants,,non,non,,,,,,,,,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,nsp,,,non,destruction_combat,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_2,0,1,0,0,0,0,0,0,0,0,0,0,,oui,non,oui,non,,oui,oui,oui,oui,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,toux,,fievre,,nsp,,non,poste_sante,,,oui,poste_sante,,inf_heure,pas_suffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,oui,,habitat_long_terme,,nsp,,nsp,,,oui,non,non,non,non,non,non,non,non,,non,oui,oui,non,oui,oui,non,oui,non,non,,forage,,forage,,inf_trente_min,oui,insuffisant,attente_nb_insuffisant,,,defecation_air_libre,,non,non,,non,manque_enseignant,,aucun,aucun,aucun,aucun,enregistrement_impossible,,non,,chef_communaute,,non,oui,,sante,eha,education,,oui,Rodda mahamat,oui,,,,,,,75691696,8a2830a1-9dba-4480-aeaf-74f19e446bf2,2019-11-25T18:34:21,,261
2019-11-25T14:49:53.304+01,2019-11-25T19:33:01.161+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,autre,Tahala,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,dernier_mois,eleveurs_transhumants,,oui,non,minorite,dernier_mois,oui,vakaga,birao,eleveurs_transhumants,,famille,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,nsp,,,non,augmentation_pop,,diminution_quantites,0,1,0,0,0,0,0,0,0,,strategie_survie_1,1,0,0,0,0,0,0,0,0,0,0,0,,oui,oui,oui,oui,,oui,oui,oui,non,,minorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,diarrhee,,infection_respi,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,nsp,,aucun,,,oui,non,non,non,non,non,non,non,non,,oui,oui,oui,oui,oui,oui,non,oui,oui,non,,forage,,forage,,inf_trente_min,oui,insuffisant,distance,,,latrine_non_acceptable,,non,non,,non,manque_enseignant,,aucun,aucun,aucun,aucun,mouvement_recent,,non,,chef_communaute,,non,non,,sante,eha,secal,,oui,Noradine Adam,oui,,,,,,,75691706,c6d19a98-8e60-48a6-8887-34c0e5bf1d3e,2019-11-25T18:34:25,,262
2019-11-25T15:10:36.654+01,2019-11-25T19:33:32.453+01,11/25/2019,3.56676E+14,,vakaga,birao,ouandja,Birao,vakaga,birao,ouandja,autre,Tahala,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,dernier_mois,eleveurs_transhumants,,non,non,,,,,,,,,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,nsp,,,non,pas_distribution_alim,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_2,0,1,0,0,0,0,0,0,0,0,0,0,,non,,,oui,,oui,oui,non,non,,minorite,agriculture,,dix_trente,oui,,,oui,petit,oui,non,,toux,,fievre,,nsp,,non,poste_sante,,,oui,poste_sante,,inf_heure,suffisant,,,non,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,nsp,,nsp,,,oui,non,non,non,non,non,non,non,non,,oui,oui,oui,oui,oui,oui,non,oui,oui,non,,forage,,puit_protege,,inf_quinze_min,oui,insuffisant,distance,,,latrine_non_acceptable,,non,non,,non,manque_enseignant,,aucun,aucun,aucun,aucun,enregistrement_impossible,,non,,chef_communaute,,non,non,,sante,secal,education,,oui,Amadai Haroune,oui,,,,,,,75691716,0824bf88-cff5-4935-92f5-af41b6dc87f9,2019-11-25T18:34:28,,263
2019-11-25T11:17:40.939+01,2019-11-26T05:15:24.136+01,11/25/2019,3.56676E+14,,haute_kotto,bria,samba_boungou,Kotto ville,haute_kotto,yalinga,yalinga,yamakale,,evaluation_ki,hote,habite_localite,,,,oui,,non,,,,oui,oui,minorite,3_dernier_mois,oui,vakaga,ouanda_djalle,conflits_armes,,acces_moyen_subsistance,,,oui,dernier_mois,oui,vakaga,ouanda_djalle,,non,,,,,nsp,,,non,destruction_combat,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_autre strategie_survie_nsp_nspr,0,0,0,0,0,0,0,0,0,0,1,1,,non,,,non,,oui,oui,non,non,,inf_moitie,peche_chasse,,trente_cinquante,non,insecurite,,non,,,non,,diarrhee,,diarrhee,,maladie,,oui,maison,,accouchement_assiste_domicile,non,,,,pas_suffisant,destruction_combat,,non,,non,non,non,violence_sexuelle,,recrutement_force,,violence_sexuelle,,recrutement_force,,oui,perdu_pendant_deplacement,,fragile,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,oui,non,oui,non,non,,non,oui,oui,oui,non,oui,non,oui,oui,non,,source_non_amenagee,,riviere,,inf_trente_min,oui,pas_suffisant,qualite_eau,,,defecation_air_libre,,non,non,,non,destruction_combat,,aucun,aucun,aucun,aucun,retard_accumule,,non,,chef_communaute,,non,non,,sante,eha,subsistance,,oui,Naï,oui,,,,,,,75732002,30120796-5dee-4664-bf2b-375b412d18ce,2019-11-26T07:14:51,,264
